,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[1328],4.565,0.0,4.565,4.565
likelihood[1329],0.0,0.0,0.0,0.0
likelihood[1330],4.789,0.0,4.789,4.789
likelihood[1331],1.785,0.0,1.785,1.785
likelihood[1332],0.0,0.0,0.0,0.0
likelihood[1333],5.812,0.0,5.812,5.812
likelihood[1334],0.0,0.0,0.0,0.0
likelihood[1335],5.55,0.0,5.55,5.55
likelihood[1336],0.14,0.0,0.14,0.14
likelihood[1337],0.0,0.0,0.0,0.0
likelihood[1338],4.795,0.0,4.795,4.795
likelihood[1339],0.0,0.0,0.0,0.0
likelihood[1340],3.012,0.0,3.012,3.012
likelihood[1341],0.837,0.0,0.837,0.837
likelihood[1342],2.654,2.158,-1.479,6.756
likelihood[1343],6.409,0.0,6.409,6.409
likelihood[1344],0.0,0.0,0.0,0.0
likelihood[1345],3.422,2.28,-0.897,7.693
likelihood[1346],0.0,0.0,0.0,0.0
likelihood[1347],2.614,2.302,-1.807,7.202
likelihood[1348],5.294,0.0,5.294,5.294
likelihood[1349],0.0,0.0,0.0,0.0
likelihood[1350],3.479,2.27,-0.946,7.885
likelihood[1351],2.746,0.0,2.746,2.746
likelihood[1352],2.725,2.295,-2.035,7.025
likelihood[1353],3.443,0.0,3.443,3.443
likelihood[1354],0.0,0.0,0.0,0.0
likelihood[1355],3.458,2.215,-0.588,8.157
likelihood[1356],3.028,0.0,3.028,3.028
likelihood[1357],2.645,2.204,-1.791,6.59
likelihood[1358],5.97,0.0,5.97,5.97
likelihood[1359],0.0,0.0,0.0,0.0
likelihood[1360],3.452,2.32,-0.988,7.79
likelihood[1361],5.116,0.0,5.116,5.116
likelihood[1362],2.71,2.214,-1.712,7.104
likelihood[1363],0.0,0.0,0.0,0.0
likelihood[1364],0.0,0.0,0.0,0.0
likelihood[1365],4.469,0.0,4.469,4.469
likelihood[1366],4.282,0.0,4.282,4.282
likelihood[1367],0.0,0.0,0.0,0.0
likelihood[1368],2.028,0.0,2.028,2.028
likelihood[1369],0.0,0.0,0.0,0.0
likelihood[1370],4.293,0.0,4.293,4.293
likelihood[1371],2.556,0.0,2.556,2.556
likelihood[1372],0.0,0.0,0.0,0.0
likelihood[1373],4.615,0.0,4.615,4.615
likelihood[1374],0.0,0.0,0.0,0.0
likelihood[1375],2.386,0.0,2.386,2.386
likelihood[1376],2.434,0.0,2.434,2.434
likelihood[1377],2.674,2.269,-1.655,7.107
likelihood[1378],2.264,0.0,2.264,2.264
likelihood[1379],0.0,0.0,0.0,0.0
likelihood[1380],3.695,0.0,3.695,3.695
likelihood[1381],1.641,0.0,1.641,1.641
likelihood[1382],2.78,2.307,-2.014,6.907
likelihood[1383],3.434,0.0,3.434,3.434
likelihood[1384],0.0,0.0,0.0,0.0
likelihood[1385],3.627,2.202,-0.46,8.093
likelihood[1386],0.0,0.0,0.0,0.0
likelihood[1387],2.848,2.226,-1.698,7.129
likelihood[1388],3.922,0.0,3.922,3.922
likelihood[1389],0.0,0.0,0.0,0.0
likelihood[1390],4.746,0.0,4.746,4.746
likelihood[1391],2.601,0.0,2.601,2.601
likelihood[1392],2.718,2.244,-1.59,6.964
likelihood[1393],6.107,0.0,6.107,6.107
likelihood[1394],0.0,0.0,0.0,0.0
likelihood[1395],4.134,0.0,4.134,4.134
likelihood[1396],3.268,0.0,3.268,3.268
likelihood[1397],2.619,2.247,-1.517,7.101
likelihood[1398],5.539,0.0,5.539,5.539
likelihood[1399],0.0,0.0,0.0,0.0
likelihood[1400],3.554,0.0,3.554,3.554
likelihood[1401],2.554,0.0,2.554,2.554
likelihood[1402],2.638,2.259,-1.486,7.05
likelihood[1403],5.876,0.0,5.876,5.876
likelihood[1404],0.0,0.0,0.0,0.0
likelihood[1405],3.959,0.0,3.959,3.959
likelihood[1406],3.883,0.0,3.883,3.883
likelihood[1407],2.763,2.251,-1.828,7.021
likelihood[1408],4.695,0.0,4.695,4.695
likelihood[1409],0.0,0.0,0.0,0.0
likelihood[1410],0.0,0.0,0.0,0.0
likelihood[1411],2.688,0.0,2.688,2.688
likelihood[1412],2.673,2.271,-1.929,6.983
likelihood[1413],0.0,0.0,0.0,0.0
likelihood[1414],0.0,0.0,0.0,0.0
likelihood[1415],0.0,0.0,0.0,0.0
likelihood[1416],1.386,0.0,1.386,1.386
likelihood[1417],2.711,2.278,-1.483,7.472
likelihood[1418],3.709,0.0,3.709,3.709
likelihood[1419],0.0,0.0,0.0,0.0
likelihood[1420],4.434,0.0,4.434,4.434
likelihood[1421],4.423,0.0,4.423,4.423
likelihood[1422],0.0,0.0,0.0,0.0
likelihood[1423],3.263,0.0,3.263,3.263
likelihood[1424],0.0,0.0,0.0,0.0
likelihood[1425],2.879,0.0,2.879,2.879
likelihood[1426],4.55,0.0,4.55,4.55
likelihood[1427],0.0,0.0,0.0,0.0
likelihood[1428],0.637,0.0,0.637,0.637
likelihood[1429],0.0,0.0,0.0,0.0
likelihood[1430],3.416,0.0,3.416,3.416
likelihood[1431],4.352,0.0,4.352,4.352
likelihood[1432],0.0,0.0,0.0,0.0
likelihood[1433],4.348,0.0,4.348,4.348
likelihood[1434],0.0,0.0,0.0,0.0
likelihood[1435],4.807,0.0,4.807,4.807
likelihood[1436],4.057,0.0,4.057,4.057
likelihood[1437],0.0,0.0,0.0,0.0
likelihood[1438],3.565,0.0,3.565,3.565
likelihood[1439],0.0,0.0,0.0,0.0
likelihood[1440],3.552,2.24,-0.636,8.348
likelihood[1441],1.105,0.0,1.105,1.105
likelihood[1442],2.822,2.271,-1.401,7.433
likelihood[1443],5.881,0.0,5.881,5.881
likelihood[1444],0.0,0.0,0.0,0.0
likelihood[1445],4.871,0.0,4.871,4.871
likelihood[1446],3.085,0.0,3.085,3.085
likelihood[1447],2.736,2.209,-1.3,7.128
likelihood[1448],5.753,0.0,5.753,5.753
likelihood[1449],0.0,0.0,0.0,0.0
likelihood[1450],3.913,0.0,3.913,3.913
likelihood[1451],2.397,0.0,2.397,2.397
likelihood[1452],2.594,2.203,-1.444,7.036
likelihood[1453],4.002,0.0,4.002,4.002
likelihood[1454],0.0,0.0,0.0,0.0
likelihood[1455],2.822,0.0,2.822,2.822
likelihood[1456],1.3,0.0,1.3,1.3
likelihood[1457],2.676,2.163,-1.533,7.006
likelihood[1458],6.526,0.0,6.526,6.526
likelihood[1459],0.0,0.0,0.0,0.0
likelihood[1460],3.472,0.0,3.472,3.472
likelihood[1461],3.622,0.0,3.622,3.622
likelihood[1462],2.727,2.227,-1.259,7.184
likelihood[1463],4.82,0.0,4.82,4.82
likelihood[1464],0.0,0.0,0.0,0.0
likelihood[1465],4.337,0.0,4.337,4.337
likelihood[1466],0.0,0.0,0.0,0.0
likelihood[1467],0.0,0.0,0.0,0.0
likelihood[1468],6.612,0.0,6.612,6.612
likelihood[1469],0.0,0.0,0.0,0.0
likelihood[1470],5.002,0.0,5.002,5.002
likelihood[1471],2.665,0.0,2.665,2.665
likelihood[1472],0.0,0.0,0.0,0.0
likelihood[1473],5.635,0.0,5.635,5.635
likelihood[1474],0.0,0.0,0.0,0.0
likelihood[1475],5.655,0.0,5.655,5.655
likelihood[1476],0.262,0.0,0.262,0.262
likelihood[1477],0.0,0.0,0.0,0.0
likelihood[1478],5.261,0.0,5.261,5.261
likelihood[1479],0.0,0.0,0.0,0.0
likelihood[1480],3.883,0.0,3.883,3.883
likelihood[1481],0.0,0.0,0.0,0.0
likelihood[1482],2.635,2.221,-1.642,6.951
likelihood[1483],6.449,0.0,6.449,6.449
likelihood[1484],0.0,0.0,0.0,0.0
likelihood[1485],0.0,0.0,0.0,0.0
likelihood[1486],0.0,0.0,0.0,0.0
likelihood[1487],2.656,2.298,-1.697,7.28
likelihood[1488],0.0,0.0,0.0,0.0
likelihood[1489],0.0,0.0,0.0,0.0
likelihood[1490],0.0,0.0,0.0,0.0
likelihood[1491],0.99,0.0,0.99,0.99
likelihood[1492],2.665,2.293,-1.836,7.362
likelihood[1493],0.0,0.0,0.0,0.0
likelihood[1494],0.0,0.0,0.0,0.0
likelihood[1495],3.548,2.238,-0.708,7.939
likelihood[1496],2.573,0.0,2.573,2.573
likelihood[1497],2.843,2.338,-1.645,7.786
likelihood[1498],5.717,0.0,5.717,5.717
likelihood[1499],0.0,0.0,0.0,0.0
likelihood[1500],4.454,0.0,4.454,4.454
likelihood[1501],3.702,0.0,3.702,3.702
likelihood[1502],0.0,0.0,0.0,0.0
likelihood[1503],5.157,0.0,5.157,5.157
likelihood[1504],0.0,0.0,0.0,0.0
likelihood[1505],4.144,0.0,4.144,4.144
likelihood[1506],0.0,0.0,0.0,0.0
likelihood[1507],0.0,0.0,0.0,0.0
likelihood[1508],5.278,0.0,5.278,5.278
likelihood[1509],0.0,0.0,0.0,0.0
likelihood[1510],3.665,0.0,3.665,3.665
likelihood[1511],2.811,0.0,2.811,2.811
likelihood[1512],2.729,2.226,-1.585,7.147
likelihood[1513],6.232,0.0,6.232,6.232
likelihood[1514],0.0,0.0,0.0,0.0
likelihood[1515],3.665,0.0,3.665,3.665
likelihood[1516],0.554,0.0,0.554,0.554
likelihood[1517],2.669,2.209,-1.433,7.005
likelihood[1518],6.238,0.0,6.238,6.238
likelihood[1519],0.0,0.0,0.0,0.0
likelihood[1520],3.526,0.0,3.526,3.526
likelihood[1521],0.0,0.0,0.0,0.0
likelihood[1522],2.604,2.2,-1.707,6.902
likelihood[1523],6.147,0.0,6.147,6.147
likelihood[1524],0.0,0.0,0.0,0.0
likelihood[1525],2.219,0.0,2.219,2.219
likelihood[1526],2.383,0.0,2.383,2.383
likelihood[1527],2.728,2.147,-1.314,7.034
likelihood[1528],4.938,0.0,4.938,4.938
likelihood[1529],0.0,0.0,0.0,0.0
likelihood[1530],3.532,2.149,-0.577,7.789
likelihood[1531],0.0,0.0,0.0,0.0
likelihood[1532],2.768,2.242,-1.639,7.188
likelihood[1533],5.097,0.0,5.097,5.097
likelihood[1534],0.0,0.0,0.0,0.0
likelihood[1535],5.476,0.0,5.476,5.476
likelihood[1536],2.264,0.0,2.264,2.264
likelihood[1537],0.0,0.0,0.0,0.0
likelihood[1538],4.741,0.0,4.741,4.741
likelihood[1539],0.0,0.0,0.0,0.0
likelihood[1540],2.89,0.0,2.89,2.89
likelihood[1541],1.054,0.0,1.054,1.054
likelihood[1542],2.717,2.238,-1.546,7.058
likelihood[1543],6.346,0.0,6.346,6.346
likelihood[1544],0.0,0.0,0.0,0.0
likelihood[1545],4.495,0.0,4.495,4.495
likelihood[1546],3.443,0.0,3.443,3.443
likelihood[1547],2.732,2.217,-1.409,7.229
likelihood[1548],5.416,0.0,5.416,5.416
likelihood[1549],0.0,0.0,0.0,0.0
likelihood[1550],3.466,0.0,3.466,3.466
likelihood[1551],0.0,0.0,0.0,0.0
likelihood[1552],2.66,2.228,-1.498,7.008
likelihood[1553],6.033,0.0,6.033,6.033
likelihood[1554],0.0,0.0,0.0,0.0
likelihood[1555],2.904,0.0,2.904,2.904
likelihood[1556],4.248,0.0,4.248,4.248
likelihood[1557],0.0,0.0,0.0,0.0
likelihood[1558],4.996,0.0,4.996,4.996
likelihood[1559],0.0,0.0,0.0,0.0
likelihood[1560],2.434,0.0,2.434,2.434
likelihood[1561],2.935,0.0,2.935,2.935
likelihood[1562],0.0,0.0,0.0,0.0
likelihood[1563],4.423,0.0,4.423,4.423
likelihood[1564],0.0,0.0,0.0,0.0
likelihood[1565],3.657,2.222,-0.64,8.052
likelihood[1566],1.215,0.0,1.215,1.215
likelihood[1567],2.813,2.238,-1.422,7.146
likelihood[1568],5.715,0.0,5.715,5.715
likelihood[1569],0.0,0.0,0.0,0.0
likelihood[1570],5.265,0.0,5.265,5.265
likelihood[1571],3.93,0.0,3.93,3.93
likelihood[1572],2.717,2.177,-1.076,7.475
likelihood[1573],2.312,0.0,2.312,2.312
likelihood[1574],0.0,0.0,0.0,0.0
likelihood[1575],3.279,0.0,3.279,3.279
likelihood[1576],2.756,0.0,2.756,2.756
likelihood[1577],2.742,2.175,-1.76,6.711
likelihood[1578],4.557,0.0,4.557,4.557
likelihood[1579],0.0,0.0,0.0,0.0
likelihood[1580],4.239,0.0,4.239,4.239
likelihood[1581],3.913,0.0,3.913,3.913
likelihood[1582],0.0,0.0,0.0,0.0
likelihood[1583],6.108,0.0,6.108,6.108
likelihood[1584],0.0,0.0,0.0,0.0
likelihood[1585],4.277,0.0,4.277,4.277
likelihood[1586],3.925,0.0,3.925,3.925
likelihood[1587],2.672,2.178,-1.632,6.678
likelihood[1588],4.627,0.0,4.627,4.627
likelihood[1589],0.0,0.0,0.0,0.0
likelihood[1590],3.082,0.0,3.082,3.082
likelihood[1591],1.641,0.0,1.641,1.641
likelihood[1592],2.671,2.169,-1.538,6.837
likelihood[1593],6.501,0.0,6.501,6.501
likelihood[1594],0.0,0.0,0.0,0.0
likelihood[1595],1.605,0.0,1.605,1.605
likelihood[1596],0.0,0.0,0.0,0.0
likelihood[1597],2.685,2.227,-1.747,6.924
likelihood[1598],5.164,0.0,5.164,5.164
likelihood[1599],0.0,0.0,0.0,0.0
likelihood[1600],4.097,0.0,4.097,4.097
likelihood[1601],0.912,0.0,0.912,0.912
likelihood[1602],0.0,0.0,0.0,0.0
likelihood[1603],5.904,0.0,5.904,5.904
likelihood[1604],0.0,0.0,0.0,0.0
likelihood[1605],5.54,0.0,5.54,5.54
likelihood[1606],1.144,0.0,1.144,1.144
likelihood[1607],2.737,2.356,-1.619,7.22
likelihood[1608],5.513,0.0,5.513,5.513
likelihood[1609],0.0,0.0,0.0,0.0
likelihood[1610],4.988,0.0,4.988,4.988
likelihood[1611],2.667,0.0,2.667,2.667
likelihood[1612],2.745,2.215,-1.435,7.114
likelihood[1613],4.617,0.0,4.617,4.617
likelihood[1614],0.0,0.0,0.0,0.0
likelihood[1615],5.134,0.0,5.134,5.134
likelihood[1616],2.167,0.0,2.167,2.167
likelihood[1617],2.722,2.325,-1.761,7.262
likelihood[1618],4.65,0.0,4.65,4.65
likelihood[1619],0.0,0.0,0.0,0.0
likelihood[1620],3.636,2.045,-0.278,7.573
likelihood[1621],4.27,0.0,4.27,4.27
likelihood[1622],2.88,2.278,-1.547,7.304
likelihood[1623],2.513,0.0,2.513,2.513
likelihood[1624],0.0,0.0,0.0,0.0
likelihood[1625],3.657,2.137,-0.476,7.767
likelihood[1626],3.535,0.0,3.535,3.535
likelihood[1627],2.81,2.236,-1.539,7.176
likelihood[1628],2.645,0.0,2.645,2.645
likelihood[1629],0.0,0.0,0.0,0.0
likelihood[1630],3.591,2.109,-0.223,8.14
likelihood[1631],0.0,0.0,0.0,0.0
likelihood[1632],2.74,2.256,-1.302,7.507
likelihood[1633],6.022,0.0,6.022,6.022
likelihood[1634],0.0,0.0,0.0,0.0
likelihood[1635],3.566,2.227,-1.048,7.731
likelihood[1636],0.0,0.0,0.0,0.0
likelihood[1637],2.788,2.371,-1.805,7.526
likelihood[1638],5.846,0.0,5.846,5.846
likelihood[1639],0.0,0.0,0.0,0.0
likelihood[1640],3.709,0.0,3.709,3.709
likelihood[1641],4.727,0.0,4.727,4.727
likelihood[1642],0.0,0.0,0.0,0.0
likelihood[1643],2.434,0.0,2.434,2.434
likelihood[1644],0.0,0.0,0.0,0.0
likelihood[1645],3.766,0.0,3.766,3.766
likelihood[1646],2.059,0.0,2.059,2.059
likelihood[1647],2.714,2.235,-1.338,7.3
likelihood[1648],4.289,0.0,4.289,4.289
likelihood[1649],0.0,0.0,0.0,0.0
likelihood[1650],4.444,0.0,4.444,4.444
likelihood[1651],3.793,0.0,3.793,3.793
likelihood[1652],0.0,0.0,0.0,0.0
likelihood[1653],1.022,0.0,1.022,1.022
likelihood[1654],0.0,0.0,0.0,0.0
likelihood[1655],3.826,0.0,3.826,3.826
likelihood[1656],3.626,0.0,3.626,3.626
likelihood[1657],2.628,2.19,-1.452,6.871
likelihood[1658],3.132,0.0,3.132,3.132
likelihood[1659],0.0,0.0,0.0,0.0
likelihood[1660],3.636,2.175,-0.595,7.858
likelihood[1661],0.0,0.0,0.0,0.0
likelihood[1662],2.706,2.287,-1.698,6.938
likelihood[1663],6.172,0.0,6.172,6.172
likelihood[1664],0.0,0.0,0.0,0.0
likelihood[1665],3.72,2.272,-0.545,8.123
likelihood[1666],0.0,0.0,0.0,0.0
likelihood[1667],2.882,2.295,-1.431,7.356
likelihood[1668],4.944,0.0,4.944,4.944
likelihood[1669],0.0,0.0,0.0,0.0
likelihood[1670],3.53,2.304,-0.872,8.082
likelihood[1671],3.15,0.0,3.15,3.15
likelihood[1672],2.732,2.229,-1.353,7.408
likelihood[1673],5.132,0.0,5.132,5.132
likelihood[1674],0.0,0.0,0.0,0.0
likelihood[1675],3.536,2.197,-0.775,7.786
likelihood[1676],2.729,0.0,2.729,2.729
likelihood[1677],2.776,2.29,-1.675,7.423
likelihood[1678],4.478,0.0,4.478,4.478
likelihood[1679],0.0,0.0,0.0,0.0
likelihood[1680],3.481,2.211,-0.687,7.748
likelihood[1681],3.017,0.0,3.017,3.017
likelihood[1682],2.795,2.237,-1.633,7.062
likelihood[1683],5.324,0.0,5.324,5.324
likelihood[1684],0.0,0.0,0.0,0.0
likelihood[1685],3.57,2.18,-0.324,8.024
likelihood[1686],0.884,0.0,0.884,0.884
likelihood[1687],2.76,2.179,-1.272,7.321
likelihood[1688],5.441,0.0,5.441,5.441
likelihood[1689],0.0,0.0,0.0,0.0
likelihood[1690],3.286,0.0,3.286,3.286
likelihood[1691],0.464,0.0,0.464,0.464
likelihood[1692],2.684,2.33,-1.637,7.476
likelihood[1693],6.107,0.0,6.107,6.107
likelihood[1694],0.0,0.0,0.0,0.0
likelihood[1695],0.0,0.0,0.0,0.0
likelihood[1696],0.0,0.0,0.0,0.0
likelihood[1697],2.687,2.267,-1.459,7.265
likelihood[1698],4.748,0.0,4.748,4.748
likelihood[1699],0.0,0.0,0.0,0.0
likelihood[1700],3.472,2.238,-0.849,7.666
likelihood[1701],1.573,0.0,1.573,1.573
likelihood[1702],2.7,2.201,-1.372,6.962
likelihood[1703],4.95,0.0,4.95,4.95
likelihood[1704],0.0,0.0,0.0,0.0
likelihood[1705],3.647,2.209,-0.53,8.156
likelihood[1706],2.98,0.0,2.98,2.98
likelihood[1707],2.815,2.221,-1.744,6.793
likelihood[1708],5.761,0.0,5.761,5.761
likelihood[1709],0.0,0.0,0.0,0.0
likelihood[1710],2.8,0.0,2.8,2.8
likelihood[1711],0.0,0.0,0.0,0.0
likelihood[1712],2.707,2.19,-1.483,6.952
likelihood[1713],6.384,0.0,6.384,6.384
likelihood[1714],0.0,0.0,0.0,0.0
likelihood[1715],1.452,0.0,1.452,1.452
likelihood[1716],0.0,0.0,0.0,0.0
likelihood[1717],2.678,2.276,-1.769,6.974
likelihood[1718],3.766,0.0,3.766,3.766
likelihood[1719],0.0,0.0,0.0,0.0
likelihood[1720],3.619,2.258,-0.761,8.074
likelihood[1721],0.207,0.0,0.207,0.207
likelihood[1722],2.809,2.29,-1.924,7.187
likelihood[1723],5.515,0.0,5.515,5.515
likelihood[1724],0.0,0.0,0.0,0.0
likelihood[1725],3.527,2.213,-0.657,7.898
likelihood[1726],1.303,0.0,1.303,1.303
likelihood[1727],2.707,2.237,-1.714,6.859
likelihood[1728],4.842,0.0,4.842,4.842
likelihood[1729],0.0,0.0,0.0,0.0
likelihood[1730],3.629,2.213,-0.564,7.833
likelihood[1731],2.055,0.0,2.055,2.055
likelihood[1732],2.734,2.216,-1.503,7.01
likelihood[1733],5.106,0.0,5.106,5.106
likelihood[1734],0.0,0.0,0.0,0.0
likelihood[1735],3.717,2.327,-0.677,8.629
likelihood[1736],0.0,0.0,0.0,0.0
likelihood[1737],2.896,2.209,-1.211,7.383
likelihood[1738],6.462,0.0,6.462,6.462
likelihood[1739],0.0,0.0,0.0,0.0
likelihood[1740],3.532,2.257,-0.764,7.97
likelihood[1741],4.434,0.0,4.434,4.434
likelihood[1742],2.722,2.239,-1.662,7.103
likelihood[1743],1.075,0.0,1.075,1.075
likelihood[1744],0.0,0.0,0.0,0.0
likelihood[1745],3.511,2.274,-0.743,7.955
likelihood[1746],3.931,0.0,3.931,3.931
likelihood[1747],2.805,2.209,-1.649,6.979
likelihood[1748],2.061,0.0,2.061,2.061
likelihood[1749],0.0,0.0,0.0,0.0
likelihood[1750],3.611,2.208,-0.824,7.905
likelihood[1751],0.0,0.0,0.0,0.0
likelihood[1752],2.805,2.325,-1.567,7.168
likelihood[1753],5.291,0.0,5.291,5.291
likelihood[1754],0.0,0.0,0.0,0.0
likelihood[1755],3.658,2.278,-0.845,7.962
likelihood[1756],0.329,0.0,0.329,0.329
likelihood[1757],2.75,2.246,-1.474,7.176
likelihood[1758],6.014,0.0,6.014,6.014
likelihood[1759],0.0,0.0,0.0,0.0
likelihood[1760],3.626,2.327,-0.746,8.559
likelihood[1761],1.737,0.0,1.737,1.737
likelihood[1762],2.784,2.198,-1.284,7.162
likelihood[1763],5.337,0.0,5.337,5.337
likelihood[1764],0.0,0.0,0.0,0.0
likelihood[1765],3.663,2.109,-0.629,7.836
likelihood[1766],0.0,0.0,0.0,0.0
likelihood[1767],2.836,2.156,-1.392,6.977
likelihood[1768],4.965,0.0,4.965,4.965
likelihood[1769],0.0,0.0,0.0,0.0
likelihood[1770],3.567,2.291,-0.663,8.217
likelihood[1771],4.266,0.0,4.266,4.266
likelihood[1772],2.795,2.284,-1.604,7.324
likelihood[1773],0.0,0.0,0.0,0.0
likelihood[1774],0.0,0.0,0.0,0.0
likelihood[1775],3.617,2.318,-1.079,7.842
likelihood[1776],4.165,0.0,4.165,4.165
likelihood[1777],2.838,2.209,-1.591,7.084
likelihood[1778],0.0,0.0,0.0,0.0
likelihood[1779],0.0,0.0,0.0,0.0
likelihood[1780],3.543,2.213,-1.255,7.54
likelihood[1781],4.446,0.0,4.446,4.446
likelihood[1782],2.755,2.341,-1.845,7.308
likelihood[1783],4.973,0.0,4.973,4.973
likelihood[1784],0.0,0.0,0.0,0.0
likelihood[1785],3.554,2.286,-0.894,7.892
likelihood[1786],3.998,0.0,3.998,3.998
likelihood[1787],2.777,2.222,-1.354,7.081
likelihood[1788],3.91,0.0,3.91,3.91
likelihood[1789],0.0,0.0,0.0,0.0
likelihood[1790],3.564,2.249,-0.961,7.827
likelihood[1791],0.0,0.0,0.0,0.0
likelihood[1792],2.771,2.209,-1.42,7.046
likelihood[1793],6.91,0.0,6.91,6.91
likelihood[1794],0.0,0.0,0.0,0.0
likelihood[1795],3.561,2.251,-0.744,7.919
likelihood[1796],1.585,0.0,1.585,1.585
likelihood[1797],2.721,2.32,-1.934,6.993
likelihood[1798],6.716,0.0,6.716,6.716
likelihood[1799],0.0,0.0,0.0,0.0
likelihood[1800],3.525,2.198,-0.655,7.674
likelihood[1801],2.097,0.0,2.097,2.097
likelihood[1802],2.684,2.284,-1.639,7.221
likelihood[1803],6.634,0.0,6.634,6.634
likelihood[1804],0.0,0.0,0.0,0.0
likelihood[1805],3.611,2.22,-0.566,7.97
likelihood[1806],1.43,0.0,1.43,1.43
likelihood[1807],2.731,2.139,-1.105,7.383
likelihood[1808],7.021,0.0,7.021,7.021
likelihood[1809],0.0,0.0,0.0,0.0
likelihood[1810],3.51,2.175,-0.388,7.79
likelihood[1811],0.693,0.0,0.693,0.693
likelihood[1812],2.719,2.183,-1.374,6.781
likelihood[1813],1.128,0.0,1.128,1.128
likelihood[1814],0.0,0.0,0.0,0.0
likelihood[1815],3.66,2.27,-1.009,8.002
likelihood[1816],0.157,0.0,0.157,0.157
likelihood[1817],2.813,2.271,-1.589,7.355
likelihood[1818],6.286,0.0,6.286,6.286
likelihood[1819],0.0,0.0,0.0,0.0
likelihood[1820],3.586,2.272,-0.639,8.153
likelihood[1821],1.289,0.0,1.289,1.289
likelihood[1822],2.783,2.283,-1.257,7.796
likelihood[1823],4.653,0.0,4.653,4.653
likelihood[1824],0.0,0.0,0.0,0.0
likelihood[1825],3.552,2.187,-0.619,7.811
likelihood[1826],0.0,0.0,0.0,0.0
likelihood[1827],2.718,2.158,-1.622,6.676
likelihood[1828],6.137,0.0,6.137,6.137
likelihood[1829],0.0,0.0,0.0,0.0
likelihood[1830],3.581,2.255,-0.946,8.13
likelihood[1831],0.0,0.0,0.0,0.0
likelihood[1832],2.718,2.297,-1.926,6.954
likelihood[1833],5.823,0.0,5.823,5.823
likelihood[1834],0.0,0.0,0.0,0.0
likelihood[1835],3.491,2.203,-0.565,8.0
likelihood[1836],2.815,0.0,2.815,2.815
likelihood[1837],2.752,2.191,-1.508,6.867
likelihood[1838],4.576,0.0,4.576,4.576
likelihood[1839],0.0,0.0,0.0,0.0
likelihood[1840],3.484,2.203,-0.579,7.836
likelihood[1841],0.0,0.0,0.0,0.0
likelihood[1842],2.795,2.245,-1.229,7.725
likelihood[1843],5.082,0.0,5.082,5.082
likelihood[1844],0.0,0.0,0.0,0.0
likelihood[1845],3.557,2.25,-0.687,7.947
likelihood[1846],0.0,0.0,0.0,0.0
likelihood[1847],2.784,2.229,-1.432,6.882
likelihood[1848],6.709,0.0,6.709,6.709
likelihood[1849],0.0,0.0,0.0,0.0
likelihood[1850],3.483,2.253,-0.73,8.237
likelihood[1851],3.778,0.0,3.778,3.778
likelihood[1852],2.722,2.302,-1.623,7.231
likelihood[1853],2.71,0.0,2.71,2.71
likelihood[1854],0.0,0.0,0.0,0.0
likelihood[1855],3.537,2.248,-0.551,8.166
likelihood[1856],3.851,0.0,3.851,3.851
likelihood[1857],2.718,2.314,-1.667,7.053
likelihood[1858],2.49,0.0,2.49,2.49
likelihood[1859],0.0,0.0,0.0,0.0
likelihood[1860],3.438,2.31,-1.298,7.982
likelihood[1861],1.327,0.0,1.327,1.327
likelihood[1862],2.753,2.222,-1.465,7.061
likelihood[1863],5.857,0.0,5.857,5.857
likelihood[1864],0.0,0.0,0.0,0.0
likelihood[1865],3.606,2.231,-0.749,7.907
likelihood[1866],0.385,0.0,0.385,0.385
likelihood[1867],2.793,2.267,-1.75,7.179
likelihood[1868],5.105,0.0,5.105,5.105
likelihood[1869],0.0,0.0,0.0,0.0
likelihood[1870],3.607,2.28,-0.695,8.149
likelihood[1871],4.217,0.0,4.217,4.217
likelihood[1872],2.78,2.198,-1.592,6.999
likelihood[1873],5.678,0.0,5.678,5.678
likelihood[1874],0.0,0.0,0.0,0.0
likelihood[1875],3.6,2.314,-0.68,8.356
likelihood[1876],3.601,0.0,3.601,3.601
likelihood[1877],2.649,2.325,-2.174,6.917
likelihood[1878],4.762,0.0,4.762,4.762
likelihood[1879],0.0,0.0,0.0,0.0
likelihood[1880],3.527,2.177,-0.628,8.026
likelihood[1881],0.0,0.0,0.0,0.0
likelihood[1882],2.841,2.299,-1.816,7.263
likelihood[1883],6.247,0.0,6.247,6.247
likelihood[1884],0.0,0.0,0.0,0.0
likelihood[1885],3.464,2.245,-1.176,7.532
likelihood[1886],3.256,0.0,3.256,3.256
likelihood[1887],2.803,2.236,-1.428,7.371
likelihood[1888],6.784,0.0,6.784,6.784
likelihood[1889],0.0,0.0,0.0,0.0
likelihood[1890],3.509,2.283,-1.039,7.881
likelihood[1891],3.75,0.0,3.75,3.75
likelihood[1892],2.729,2.23,-2.063,6.666
likelihood[1893],5.094,0.0,5.094,5.094
likelihood[1894],0.0,0.0,0.0,0.0
likelihood[1895],3.559,2.211,-0.654,7.863
likelihood[1896],0.842,0.0,0.842,0.842
likelihood[1897],2.716,2.28,-1.87,7.05
likelihood[1898],6.207,0.0,6.207,6.207
likelihood[1899],0.0,0.0,0.0,0.0
likelihood[1900],3.522,2.184,-0.871,7.626
likelihood[1901],4.463,0.0,4.463,4.463
likelihood[1902],2.68,2.224,-1.894,6.686
