,mean,sd,hdi_2.5%,hdi_97.5%
likelihood_unobserved[487],0.006,0.004,0.001,0.01
likelihood_unobserved[488],0.002,0.0,0.002,0.003
likelihood_unobserved[489],0.005,0.003,0.003,0.008
likelihood_unobserved[490],0.003,0.001,0.002,0.004
likelihood_unobserved[491],0.004,0.002,0.001,0.006
likelihood_unobserved[492],0.005,0.003,0.002,0.007
likelihood_unobserved[493],0.003,0.002,0.001,0.004
likelihood_unobserved[494],0.002,0.0,0.002,0.003
likelihood_unobserved[495],0.006,0.004,0.002,0.01
likelihood_unobserved[496],0.003,0.002,0.001,0.004
likelihood_unobserved[497],0.007,0.0,0.006,0.007
likelihood_unobserved[498],0.004,0.003,0.001,0.007
likelihood_unobserved[499],0.003,0.001,0.002,0.005
likelihood_unobserved[500],0.005,0.004,0.001,0.008
likelihood_unobserved[501],0.009,0.005,0.004,0.014
likelihood_unobserved[502],0.002,0.0,0.002,0.002
likelihood_unobserved[503],0.008,0.005,0.003,0.013
likelihood_unobserved[504],0.004,0.0,0.004,0.004
likelihood_unobserved[505],0.004,0.0,0.003,0.004
likelihood_unobserved[506],0.002,0.0,0.002,0.003
likelihood_unobserved[507],0.004,0.002,0.002,0.006
likelihood_unobserved[508],0.004,0.002,0.002,0.006
likelihood_unobserved[509],0.005,0.004,0.001,0.008
likelihood_unobserved[510],0.002,0.001,0.001,0.003
likelihood_unobserved[511],0.004,0.002,0.002,0.006
likelihood_unobserved[512],0.006,0.004,0.002,0.009
likelihood_unobserved[513],0.005,0.001,0.004,0.006
likelihood_unobserved[514],0.009,0.003,0.006,0.013
likelihood_unobserved[515],0.002,0.0,0.002,0.002
likelihood_unobserved[516],0.004,0.001,0.003,0.005
likelihood_unobserved[517],0.003,0.0,0.003,0.003
likelihood_unobserved[518],0.002,0.001,0.001,0.003
likelihood_unobserved[519],0.006,0.001,0.005,0.007
likelihood_unobserved[520],0.003,0.0,0.003,0.003
likelihood_unobserved[521],0.003,0.001,0.002,0.003
likelihood_unobserved[522],0.004,0.001,0.003,0.005
likelihood_unobserved[523],0.004,0.002,0.002,0.006
likelihood_unobserved[524],0.004,0.001,0.003,0.004
likelihood_unobserved[525],0.004,0.002,0.002,0.006
likelihood_unobserved[526],0.007,0.006,0.001,0.013
likelihood_unobserved[527],0.003,0.001,0.002,0.004
likelihood_unobserved[528],0.003,0.001,0.002,0.003
likelihood_unobserved[529],0.004,0.002,0.002,0.007
likelihood_unobserved[530],0.004,0.003,0.001,0.006
likelihood_unobserved[531],0.006,0.001,0.004,0.007
likelihood_unobserved[532],0.002,0.001,0.001,0.002
likelihood_unobserved[533],0.005,0.003,0.002,0.008
likelihood_unobserved[534],0.003,0.001,0.002,0.003
likelihood_unobserved[535],0.004,0.0,0.003,0.004
likelihood_unobserved[536],0.002,0.0,0.001,0.002
likelihood_unobserved[537],0.002,0.001,0.002,0.003
likelihood_unobserved[538],0.005,0.002,0.003,0.007
likelihood_unobserved[539],0.007,0.002,0.005,0.009
likelihood_unobserved[540],0.006,0.0,0.005,0.006
likelihood_unobserved[541],0.004,0.0,0.004,0.004
likelihood_unobserved[542],0.007,0.002,0.004,0.009
likelihood_unobserved[543],0.005,0.001,0.004,0.005
likelihood_unobserved[544],0.004,0.002,0.003,0.006
likelihood_unobserved[545],0.003,0.001,0.002,0.004
likelihood_unobserved[546],0.005,0.004,0.002,0.009
likelihood_unobserved[547],0.003,0.002,0.001,0.005
likelihood_unobserved[548],0.003,0.001,0.002,0.004
likelihood_unobserved[549],0.006,0.004,0.001,0.01
likelihood_unobserved[550],0.003,0.001,0.002,0.004
likelihood_unobserved[551],0.006,0.0,0.005,0.006
likelihood_unobserved[552],0.006,0.005,0.001,0.011
likelihood_unobserved[553],0.005,0.001,0.004,0.006
likelihood_unobserved[554],0.002,0.0,0.002,0.002
likelihood_unobserved[555],0.002,0.001,0.002,0.003
likelihood_unobserved[556],0.003,0.001,0.003,0.004
likelihood_unobserved[557],0.006,0.0,0.006,0.006
likelihood_unobserved[558],0.003,0.001,0.002,0.004
likelihood_unobserved[559],0.006,0.002,0.004,0.008
likelihood_unobserved[560],0.002,0.001,0.001,0.003
likelihood_unobserved[561],0.007,0.005,0.002,0.012
likelihood_unobserved[562],0.002,0.0,0.002,0.002
likelihood_unobserved[563],0.002,0.001,0.001,0.003
likelihood_unobserved[564],0.002,0.001,0.001,0.003
likelihood_unobserved[565],0.007,0.004,0.003,0.011
likelihood_unobserved[566],0.007,0.006,0.002,0.013
likelihood_unobserved[567],0.004,0.002,0.002,0.006
likelihood_unobserved[568],0.007,0.004,0.003,0.011
likelihood_unobserved[569],0.004,0.001,0.003,0.005
likelihood_unobserved[570],0.005,0.0,0.004,0.005
likelihood_unobserved[571],0.006,0.0,0.006,0.006
likelihood_unobserved[572],0.003,0.002,0.001,0.005
likelihood_unobserved[573],0.006,0.004,0.002,0.01
likelihood_unobserved[574],0.005,0.003,0.002,0.009
likelihood_unobserved[575],0.004,0.002,0.002,0.005
likelihood_unobserved[576],0.002,0.0,0.002,0.003
likelihood_unobserved[577],0.003,0.0,0.003,0.003
likelihood_unobserved[578],0.002,0.001,0.001,0.003
likelihood_unobserved[579],0.005,0.001,0.003,0.006
likelihood_unobserved[580],0.005,0.0,0.005,0.005
likelihood_unobserved[581],0.006,0.003,0.003,0.009
likelihood_unobserved[582],0.008,0.002,0.005,0.01
likelihood_unobserved[583],0.008,0.005,0.003,0.012
likelihood_unobserved[584],0.002,0.0,0.002,0.003
likelihood_unobserved[585],0.007,0.006,0.001,0.012
likelihood_unobserved[586],0.004,0.001,0.002,0.005
likelihood_unobserved[587],0.01,0.005,0.005,0.014
likelihood_unobserved[588],0.003,0.0,0.002,0.003
likelihood_unobserved[589],0.006,0.0,0.006,0.007
likelihood_unobserved[590],0.008,0.002,0.006,0.01
likelihood_unobserved[591],0.003,0.001,0.001,0.004
likelihood_unobserved[592],0.003,0.001,0.003,0.004
likelihood_unobserved[593],0.008,0.004,0.004,0.013
likelihood_unobserved[594],0.004,0.001,0.003,0.004
likelihood_unobserved[595],0.002,0.001,0.001,0.003
likelihood_unobserved[596],0.004,0.001,0.003,0.005
likelihood_unobserved[597],0.004,0.001,0.003,0.005
likelihood_unobserved[598],0.005,0.003,0.001,0.008
likelihood_unobserved[599],0.007,0.006,0.001,0.014
likelihood_unobserved[600],0.005,0.001,0.004,0.006
likelihood_unobserved[601],0.005,0.002,0.003,0.008
likelihood_unobserved[602],0.005,0.0,0.005,0.006
likelihood_unobserved[603],0.003,0.002,0.001,0.005
likelihood_unobserved[604],0.007,0.006,0.001,0.014
likelihood_unobserved[605],0.007,0.006,0.001,0.014
likelihood_unobserved[606],0.004,0.003,0.001,0.006
likelihood_unobserved[607],0.007,0.005,0.003,0.012
likelihood_unobserved[608],0.003,0.002,0.001,0.005
likelihood_unobserved[609],0.005,0.002,0.003,0.008
likelihood_unobserved[610],0.009,0.003,0.006,0.011
likelihood_unobserved[611],0.007,0.006,0.001,0.013
likelihood_unobserved[612],0.003,0.001,0.002,0.004
likelihood_unobserved[613],0.005,0.0,0.005,0.005
likelihood_unobserved[614],0.003,0.002,0.001,0.004
likelihood_unobserved[615],0.005,0.002,0.003,0.007
likelihood_unobserved[616],0.007,0.006,0.001,0.012
likelihood_unobserved[617],0.007,0.002,0.005,0.01
likelihood_unobserved[618],0.003,0.002,0.002,0.005
likelihood_unobserved[619],0.004,0.001,0.003,0.005
likelihood_unobserved[620],0.005,0.0,0.005,0.005
likelihood_unobserved[621],0.007,0.006,0.001,0.013
likelihood_unobserved[622],0.007,0.001,0.006,0.007
likelihood_unobserved[623],0.006,0.0,0.005,0.006
likelihood_unobserved[624],0.004,0.003,0.001,0.006
likelihood_unobserved[625],0.005,0.001,0.004,0.006
likelihood_unobserved[626],0.002,0.0,0.002,0.002
likelihood_unobserved[627],0.003,0.002,0.001,0.004
likelihood_unobserved[628],0.002,0.001,0.001,0.003
likelihood_unobserved[629],0.003,0.0,0.003,0.003
likelihood_unobserved[630],0.007,0.006,0.002,0.013
likelihood_unobserved[631],0.007,0.001,0.005,0.008
likelihood_unobserved[632],0.004,0.002,0.003,0.006
likelihood_unobserved[633],0.005,0.001,0.004,0.006
likelihood_unobserved[634],0.004,0.001,0.002,0.005
likelihood_unobserved[635],0.007,0.006,0.001,0.012
likelihood_unobserved[636],0.004,0.002,0.002,0.005
likelihood_unobserved[637],0.003,0.0,0.003,0.003
likelihood_unobserved[638],0.008,0.004,0.004,0.012
likelihood_unobserved[639],0.006,0.003,0.003,0.009
likelihood_unobserved[640],0.008,0.006,0.002,0.014
likelihood_unobserved[641],0.008,0.005,0.003,0.013
likelihood_unobserved[642],0.003,0.001,0.002,0.004
likelihood_unobserved[643],0.003,0.0,0.003,0.003
likelihood_unobserved[644],0.007,0.006,0.001,0.013
likelihood_unobserved[645],0.004,0.002,0.002,0.006
likelihood_unobserved[646],0.002,0.001,0.002,0.003
likelihood_unobserved[647],0.003,0.0,0.003,0.003
likelihood_unobserved[648],0.007,0.006,0.001,0.013
likelihood_unobserved[649],0.003,0.0,0.002,0.003
likelihood_unobserved[650],0.003,0.0,0.003,0.003
likelihood_unobserved[651],0.003,0.002,0.002,0.005
likelihood_unobserved[652],0.007,0.003,0.003,0.01
likelihood_unobserved[653],0.002,0.0,0.001,0.002
likelihood_unobserved[654],0.002,0.001,0.001,0.004
likelihood_unobserved[655],0.005,0.001,0.004,0.006
likelihood_unobserved[656],0.003,0.002,0.001,0.005
likelihood_unobserved[657],0.004,0.002,0.002,0.006
likelihood_unobserved[658],0.006,0.004,0.003,0.01
likelihood_unobserved[659],0.006,0.005,0.001,0.011
likelihood_unobserved[660],0.004,0.001,0.003,0.004
likelihood_unobserved[661],0.007,0.005,0.002,0.013
likelihood_unobserved[662],0.002,0.0,0.001,0.002
likelihood_unobserved[663],0.004,0.002,0.002,0.005
likelihood_unobserved[664],0.006,0.005,0.001,0.011
likelihood_unobserved[665],0.004,0.003,0.001,0.007
likelihood_unobserved[666],0.004,0.002,0.002,0.007
likelihood_unobserved[667],0.004,0.002,0.002,0.005
likelihood_unobserved[668],0.002,0.0,0.002,0.002
likelihood_unobserved[669],0.008,0.006,0.002,0.014
likelihood_unobserved[670],0.004,0.002,0.002,0.006
likelihood_unobserved[671],0.006,0.002,0.004,0.007
likelihood_unobserved[672],0.002,0.0,0.002,0.003
likelihood_unobserved[673],0.004,0.002,0.002,0.007
likelihood_unobserved[674],0.006,0.001,0.005,0.007
likelihood_unobserved[675],0.006,0.004,0.002,0.009
likelihood_unobserved[676],0.008,0.004,0.004,0.011
likelihood_unobserved[677],0.005,0.001,0.004,0.005
likelihood_unobserved[678],0.005,0.002,0.004,0.007
likelihood_unobserved[679],0.005,0.002,0.003,0.007
likelihood_unobserved[680],0.004,0.002,0.002,0.006
likelihood_unobserved[681],0.002,0.001,0.002,0.003
likelihood_unobserved[682],0.006,0.0,0.005,0.006
likelihood_unobserved[683],0.008,0.004,0.004,0.013
likelihood_unobserved[684],0.003,0.001,0.001,0.004
likelihood_unobserved[685],0.006,0.002,0.004,0.008
likelihood_unobserved[686],0.007,0.001,0.005,0.008
likelihood_unobserved[687],0.002,0.0,0.002,0.003
likelihood_unobserved[688],0.003,0.001,0.002,0.004
likelihood_unobserved[689],0.007,0.003,0.004,0.01
likelihood_unobserved[690],0.002,0.0,0.001,0.002
likelihood_unobserved[691],0.006,0.004,0.001,0.01
likelihood_unobserved[692],0.007,0.002,0.005,0.01
likelihood_unobserved[693],0.003,0.001,0.002,0.005
likelihood_unobserved[694],0.004,0.002,0.002,0.006
likelihood_unobserved[695],0.007,0.005,0.002,0.012
likelihood_unobserved[696],0.004,0.002,0.002,0.005
likelihood_unobserved[697],0.007,0.005,0.001,0.012
likelihood_unobserved[698],0.004,0.003,0.002,0.007
likelihood_unobserved[699],0.002,0.001,0.002,0.003
likelihood_unobserved[700],0.005,0.002,0.003,0.008
likelihood_unobserved[701],0.008,0.003,0.004,0.011
likelihood_unobserved[702],0.003,0.003,0.001,0.006
likelihood_unobserved[703],0.002,0.0,0.002,0.003
likelihood_unobserved[704],0.004,0.002,0.002,0.005
likelihood_unobserved[705],0.003,0.001,0.002,0.004
likelihood_unobserved[706],0.004,0.003,0.001,0.007
likelihood_unobserved[707],0.004,0.002,0.002,0.006
likelihood_unobserved[708],0.003,0.002,0.001,0.005
likelihood_unobserved[709],0.007,0.005,0.002,0.012
likelihood_unobserved[710],0.009,0.004,0.005,0.012
likelihood_unobserved[711],0.004,0.001,0.003,0.005
likelihood_unobserved[712],0.006,0.001,0.005,0.007
likelihood_unobserved[713],0.005,0.001,0.003,0.006
likelihood_unobserved[714],0.004,0.003,0.001,0.007
likelihood_unobserved[715],0.002,0.001,0.001,0.004
likelihood_unobserved[716],0.002,0.0,0.002,0.002
likelihood_unobserved[717],0.004,0.0,0.004,0.004
likelihood_unobserved[718],0.002,0.001,0.001,0.003
likelihood_unobserved[719],0.002,0.0,0.001,0.002
likelihood_unobserved[720],0.002,0.0,0.001,0.002
likelihood_unobserved[721],0.002,0.001,0.001,0.003
likelihood_unobserved[722],0.004,0.003,0.001,0.007
likelihood_unobserved[723],0.002,0.001,0.001,0.003
likelihood_unobserved[724],0.002,0.001,0.001,0.003
likelihood_unobserved[725],0.007,0.006,0.002,0.013
likelihood_unobserved[726],0.005,0.004,0.001,0.008
likelihood_unobserved[727],0.006,0.001,0.005,0.007
likelihood_unobserved[728],0.007,0.003,0.005,0.01
likelihood_unobserved[729],0.004,0.002,0.002,0.006
likelihood_unobserved[730],0.007,0.004,0.003,0.011
likelihood_unobserved[731],0.012,0.01,0.002,0.022
likelihood_unobserved[732],0.008,0.005,0.003,0.014
likelihood_unobserved[733],0.022,0.017,0.004,0.039
likelihood_unobserved[734],0.003,0.003,0.001,0.006
likelihood_unobserved[735],0.007,0.003,0.004,0.01
likelihood_unobserved[736],0.006,0.004,0.002,0.01
likelihood_unobserved[737],0.013,0.008,0.005,0.021
likelihood_unobserved[738],0.005,0.002,0.002,0.007
likelihood_unobserved[739],0.011,0.011,0.001,0.022
likelihood_unobserved[740],0.006,0.004,0.001,0.01
likelihood_unobserved[741],0.01,0.009,0.002,0.019
likelihood_unobserved[742],0.006,0.003,0.003,0.008
likelihood_unobserved[743],0.008,0.007,0.001,0.015
likelihood_unobserved[744],0.007,0.006,0.001,0.013
likelihood_unobserved[745],0.013,0.008,0.005,0.021
likelihood_unobserved[746],0.005,0.003,0.002,0.008
likelihood_unobserved[747],0.009,0.007,0.002,0.016
likelihood_unobserved[748],0.008,0.007,0.002,0.015
likelihood_unobserved[749],0.014,0.012,0.002,0.026
likelihood_unobserved[750],0.005,0.002,0.003,0.008
likelihood_unobserved[751],0.016,0.013,0.004,0.029
likelihood_unobserved[752],0.012,0.011,0.001,0.023
likelihood_unobserved[753],0.007,0.006,0.001,0.014
likelihood_unobserved[754],0.004,0.001,0.004,0.005
likelihood_unobserved[755],0.008,0.007,0.001,0.014
likelihood_unobserved[756],0.006,0.004,0.001,0.01
likelihood_unobserved[757],0.005,0.005,0.001,0.01
likelihood_unobserved[758],0.013,0.009,0.004,0.022
likelihood_unobserved[759],0.006,0.005,0.001,0.012
likelihood_unobserved[760],0.016,0.015,0.001,0.03
likelihood_unobserved[761],0.006,0.004,0.002,0.011
likelihood_unobserved[762],0.016,0.013,0.004,0.029
likelihood_unobserved[763],0.013,0.009,0.004,0.022
likelihood_unobserved[764],0.007,0.001,0.005,0.008
likelihood_unobserved[765],0.007,0.002,0.005,0.009
likelihood_unobserved[766],0.006,0.003,0.003,0.009
likelihood_unobserved[767],0.005,0.003,0.002,0.008
likelihood_unobserved[768],0.012,0.008,0.004,0.02
likelihood_unobserved[769],0.007,0.004,0.003,0.01
likelihood_unobserved[770],0.009,0.008,0.002,0.017
likelihood_unobserved[771],0.005,0.004,0.001,0.009
likelihood_unobserved[772],0.006,0.005,0.001,0.011
likelihood_unobserved[773],0.01,0.009,0.001,0.019
likelihood_unobserved[774],0.01,0.008,0.002,0.019
likelihood_unobserved[775],0.004,0.003,0.001,0.007
likelihood_unobserved[776],0.012,0.011,0.001,0.023
likelihood_unobserved[777],0.01,0.008,0.002,0.018
likelihood_unobserved[778],0.013,0.011,0.001,0.024
likelihood_unobserved[779],0.011,0.009,0.002,0.02
likelihood_unobserved[780],0.009,0.007,0.002,0.016
likelihood_unobserved[781],0.014,0.012,0.002,0.027
likelihood_unobserved[782],0.012,0.01,0.002,0.022
likelihood_unobserved[783],0.017,0.012,0.006,0.029
likelihood_unobserved[784],0.014,0.013,0.002,0.027
likelihood_unobserved[785],0.006,0.004,0.001,0.01
likelihood_unobserved[786],0.006,0.003,0.003,0.008
likelihood_unobserved[787],0.014,0.009,0.005,0.023
likelihood_unobserved[788],0.003,0.001,0.002,0.005
likelihood_unobserved[789],0.009,0.008,0.001,0.016
likelihood_unobserved[790],0.005,0.002,0.003,0.007
likelihood_unobserved[791],0.004,0.002,0.002,0.005
likelihood_unobserved[792],0.003,0.002,0.001,0.005
likelihood_unobserved[793],0.005,0.001,0.004,0.005
likelihood_unobserved[794],0.012,0.009,0.003,0.021
likelihood_unobserved[795],0.003,0.002,0.001,0.005
likelihood_unobserved[796],0.006,0.005,0.001,0.01
likelihood_unobserved[797],0.009,0.007,0.002,0.016
likelihood_unobserved[798],0.011,0.007,0.004,0.018
likelihood_unobserved[799],0.011,0.009,0.002,0.019
likelihood_unobserved[800],0.009,0.008,0.001,0.017
likelihood_unobserved[801],0.009,0.008,0.001,0.017
likelihood_unobserved[802],0.011,0.009,0.003,0.02
likelihood_unobserved[803],0.006,0.003,0.002,0.009
likelihood_unobserved[804],0.012,0.007,0.004,0.019
likelihood_unobserved[805],0.015,0.01,0.005,0.025
likelihood_unobserved[806],0.005,0.004,0.001,0.009
likelihood_unobserved[807],0.015,0.01,0.005,0.025
likelihood_unobserved[808],0.014,0.012,0.001,0.026
likelihood_unobserved[809],0.018,0.015,0.004,0.033
likelihood_unobserved[810],0.003,0.002,0.002,0.005
likelihood_unobserved[811],0.008,0.005,0.004,0.013
likelihood_unobserved[812],0.008,0.006,0.003,0.014
likelihood_unobserved[813],0.017,0.014,0.003,0.031
likelihood_unobserved[814],0.004,0.003,0.001,0.007
likelihood_unobserved[815],0.013,0.01,0.003,0.022
likelihood_unobserved[816],0.008,0.001,0.007,0.009
likelihood_unobserved[817],0.007,0.002,0.005,0.009
likelihood_unobserved[818],0.005,0.004,0.001,0.01
likelihood_unobserved[819],0.006,0.0,0.006,0.007
likelihood_unobserved[820],0.013,0.01,0.004,0.023
likelihood_unobserved[821],0.005,0.003,0.003,0.008
likelihood_unobserved[822],0.016,0.015,0.001,0.031
likelihood_unobserved[823],0.008,0.003,0.005,0.011
likelihood_unobserved[824],0.025,0.018,0.008,0.043
likelihood_unobserved[825],0.016,0.015,0.002,0.031
likelihood_unobserved[826],0.02,0.017,0.003,0.036
likelihood_unobserved[827],0.018,0.015,0.003,0.033
likelihood_unobserved[828],0.022,0.019,0.003,0.042
likelihood_unobserved[829],0.007,0.003,0.004,0.009
likelihood_unobserved[830],0.01,0.004,0.005,0.014
likelihood_unobserved[831],0.003,0.002,0.001,0.005
likelihood_unobserved[832],0.005,0.003,0.002,0.008
likelihood_unobserved[833],0.003,0.002,0.001,0.005
likelihood_unobserved[834],0.004,0.002,0.001,0.006
likelihood_unobserved[835],0.005,0.004,0.001,0.009
likelihood_unobserved[836],0.003,0.001,0.001,0.004
likelihood_unobserved[837],0.009,0.008,0.001,0.017
likelihood_unobserved[838],0.004,0.003,0.002,0.007
likelihood_unobserved[839],0.006,0.005,0.001,0.011
likelihood_unobserved[840],0.006,0.004,0.002,0.01
likelihood_unobserved[841],0.002,0.001,0.001,0.003
likelihood_unobserved[842],0.008,0.007,0.002,0.015
likelihood_unobserved[843],0.01,0.009,0.001,0.019
likelihood_unobserved[844],0.006,0.005,0.001,0.012
likelihood_unobserved[845],0.003,0.002,0.001,0.005
likelihood_unobserved[846],0.003,0.0,0.003,0.003
likelihood_unobserved[847],0.005,0.003,0.002,0.008
likelihood_unobserved[848],0.002,0.0,0.002,0.003
likelihood_unobserved[849],0.006,0.001,0.004,0.007
likelihood_unobserved[850],0.002,0.0,0.002,0.003
likelihood_unobserved[851],0.004,0.003,0.001,0.006
likelihood_unobserved[852],0.01,0.005,0.005,0.015
likelihood_unobserved[853],0.002,0.0,0.002,0.003
likelihood_unobserved[854],0.008,0.006,0.002,0.014
likelihood_unobserved[855],0.006,0.003,0.003,0.009
likelihood_unobserved[856],0.002,0.001,0.001,0.003
likelihood_unobserved[857],0.003,0.0,0.003,0.003
likelihood_unobserved[858],0.003,0.001,0.001,0.004
likelihood_unobserved[859],0.007,0.004,0.002,0.011
likelihood_unobserved[860],0.006,0.004,0.002,0.01
likelihood_unobserved[861],0.005,0.001,0.004,0.007
likelihood_unobserved[862],0.006,0.001,0.004,0.007
likelihood_unobserved[863],0.007,0.002,0.006,0.009
likelihood_unobserved[864],0.003,0.0,0.003,0.003
likelihood_unobserved[865],0.002,0.001,0.001,0.003
likelihood_unobserved[866],0.007,0.004,0.003,0.011
likelihood_unobserved[867],0.002,0.0,0.002,0.003
likelihood_unobserved[868],0.004,0.001,0.002,0.005
likelihood_unobserved[869],0.009,0.003,0.006,0.012
likelihood_unobserved[870],0.007,0.002,0.005,0.009
likelihood_unobserved[871],0.002,0.001,0.001,0.003
likelihood_unobserved[872],0.006,0.003,0.003,0.01
likelihood_unobserved[873],0.007,0.002,0.005,0.009
likelihood_unobserved[874],0.007,0.001,0.006,0.008
likelihood_unobserved[875],0.002,0.0,0.002,0.003
likelihood_unobserved[876],0.004,0.001,0.002,0.005
likelihood_unobserved[877],0.002,0.001,0.001,0.003
likelihood_unobserved[878],0.003,0.001,0.002,0.004
likelihood_unobserved[879],0.003,0.0,0.002,0.003
likelihood_unobserved[880],0.004,0.002,0.001,0.006
likelihood_unobserved[881],0.004,0.001,0.002,0.005
likelihood_unobserved[882],0.004,0.003,0.001,0.007
likelihood_unobserved[883],0.003,0.001,0.002,0.004
likelihood_unobserved[884],0.002,0.001,0.001,0.003
likelihood_unobserved[885],0.006,0.001,0.005,0.007
likelihood_unobserved[886],0.005,0.003,0.002,0.008
likelihood_unobserved[887],0.01,0.009,0.001,0.018
